Accident year,Casualty severity,Local authority,Ons code,Casualty age,Accident month,Accident day,Accident hour,Casualties,Built up roads,Casualty sex,Detailed road user,Special conditions at site,Light condition,Road user by casualty class,Road user,Road surface,Road type,Speed limit,Road class,Weather condition,Casualty class
2020,Seriously injured,Southwark,E09000028,65,March,Thursday,6,1,Built up road,Male,Motorcycle over 500cc rider/passenger (from 2005),None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Dual carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Barking,E09000002,49,August,Friday,7,1,Built up road,Female,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,21-30 mph,C,Fine no high winds,Driver or rider
2020,Slightly injured,Tower Hamlets,E09000030,30,December,Tuesday,2,1,Built up road,Male,Pedestrian,None,Darkness - lights lit,Pedestrian,Pedestrian,Dry,Dual carriageway,21-30 mph,A,Fine no high winds,Pedestrian
2020,Slightly injured,Islington,E09000019,27,August,Wednesday,16,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),Unknown,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Unknown,1-20 mph,A,Other,Driver or rider
2020,Slightly injured,Greenwich,E09000011,22,October,Thursday,10,1,Built up road,Male,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Wet or damp,One way street,1-20 mph,Unclassified,Raining no high winds,Pedestrian
2020,Slightly injured,Greenwich,E09000011,30,October,Tuesday,18,1,Built up road,Male,Pedestrian,None,Darkness - lights lit,Pedestrian,Pedestrian,Wet or damp,Single carriageway,21-30 mph,Unclassified,Raining no high winds,Pedestrian
2020,Slightly injured,Greenwich,E09000011,35,November,Saturday,12,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Unknown,1-20 mph,Unclassified,Fine no high winds,Driver or rider
2020,Killed,Brent,E09000005,36,September,Monday,12,1,Built up road,Male,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,Roundabout,21-30 mph,B,Fine no high winds,Pedestrian
2020,Slightly injured,Haringey,E09000014,15,July,Wednesday,19,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,1-20 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Wandsworth,E09000032,29,September,Monday,2,1,Built up road,Female,Pedestrian,None,Darkness - lights lit,Pedestrian,Pedestrian,Dry,Single carriageway,1-20 mph,A,Fine no high winds,Pedestrian
2020,Slightly injured,Havering,E09000016,44,November,Sunday,15,1,Built up road,Male,Motorcycle 50cc and under rider or passenger,None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Bexley,E09000004,46,August,Friday,13,1,Built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Dual carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Seriously injured,Redbridge,E09000026,64,September,Saturday,18,1,Built up road,Male,Pedestrian,None,Darkness - lights lit,Pedestrian,Pedestrian,Wet or damp,Single carriageway,21-30 mph,A,Raining no high winds,Pedestrian
2020,Slightly injured,Havering,E09000016,70,February,Wednesday,11,1,Built up road,Female,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,Single carriageway,21-30 mph,C,Other,Pedestrian
2020,Slightly injured,Havering,E09000016,20,June,Friday,15,1,Non built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Dual carriageway,61-70 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Harrow,E09000015,26,September,Tuesday,18,1,Built up road,Female,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Roundabout,21-30 mph,C,Fine no high winds,Driver or rider
2020,Slightly injured,Hounslow,E09000018,35,June,Wednesday,12,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,21-30 mph,C,Fine no high winds,Driver or rider
2020,Slightly injured,Harrow,E09000015,48,July,Wednesday,14,1,Built up road,Female,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Harrow,E09000015,29,March,Tuesday,18,1,Built up road,Female,Motorcycle 51 - 125cc rider/pass (from 1999),None,Darkness - lights lit,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,21-30 mph,Unclassified,Fine no high winds,Driver or rider
2020,Slightly injured,Greenwich,E09000011,33,October,Friday,14,1,Non built up road,Male,Motorcycle over 500cc rider/passenger (from 2005),None,Daylight,Motor_Cycle_Rider,Motorcycle,Wet or damp,Dual carriageway,41-50 mph,A,Fine no high winds,Driver or rider
2020,Seriously injured,Ealing,E09000009,56,January,Tuesday,17,1,Built up road,Male,Pedestrian,None,Darkness - lights lit,Pedestrian,Pedestrian,Dry,Single carriageway,21-30 mph,Unclassified,Fine no high winds,Pedestrian
2020,Slightly injured,Bromley,E09000006,68,September,Saturday,14,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,21-30 mph,C,Fine no high winds,Driver or rider
2020,Slightly injured,Harrow,E09000015,52,March,Wednesday,17,1,Built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Dual carriageway,21-30 mph,B,Fine no high winds,Driver or rider
2020,Slightly injured,Camden,E09000007,36,July,Friday,21,1,Built up road,Female,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,Unknown,21-30 mph,A,Fine no high winds,Pedestrian
2020,Slightly injured,Ealing,E09000009,25,September,Monday,17,1,Built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Roundabout,1-20 mph,A,Fine no high winds,Driver or rider
2020,Seriously injured,Hounslow,E09000018,60,March,Friday,1,1,Built up road,Male,Pedestrian,None,Darkness - lights lit,Pedestrian,Pedestrian,Dry,Single carriageway,1-20 mph,A,Fine no high winds,Pedestrian
2020,Slightly injured,Merton,E09000024,42,July,Friday,7,1,Built up road,Female,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,Single carriageway,1-20 mph,Unclassified,Fine no high winds,Pedestrian
2020,Slightly injured,Merton,E09000024,46,November,Thursday,6,1,Built up road,Male,Cyclist,None,Darkness - lights lit,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,1-20 mph,C,Fog or mist,Driver or rider
2020,Slightly injured,Brent,E09000005,50,March,Thursday,17,1,Built up road,Female,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,Single carriageway,21-30 mph,A,Fine no high winds,Pedestrian
2020,Slightly injured,Enfield,E09000010,45,January,Friday,17,1,Built up road,Male,Car occupant (from 2005),None,Darkness - lights lit,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,21-30 mph,C,Fine no high winds,Driver or rider
2020,Slightly injured,Waltham Forest,E09000031,18,July,Monday,6,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,1-20 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Richmond upon Thames,E09000027,41,January,Friday,21,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Darkness - lights lit,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,1-20 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Enfield,E09000010,34,January,Tuesday,19,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Darkness - lights lit,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,21-30 mph,A,Other,Driver or rider
2020,Slightly injured,Islington,E09000019,29,May,Thursday,14,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Dual carriageway,1-20 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Sutton,E09000029,42,December,Thursday,14,1,Built up road,Female,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Roundabout,31-40 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Lambeth,E09000022,26,August,Monday,8,1,Built up road,Female,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,1-20 mph,A,Fine no high winds,Driver or rider
2020,Seriously injured,Bromley,E09000006,30,December,Wednesday,1,1,Built up road,Male,Pedestrian,None,Darkness - lights lit,Pedestrian,Pedestrian,Wet or damp,Single carriageway,21-30 mph,A,Raining no high winds,Pedestrian
2020,Slightly injured,Croydon,E09000008,33,August,Monday,17,1,Built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Unknown,1-20 mph,Unclassified,Fine no high winds,Driver or rider
2020,Slightly injured,Lewisham,E09000023,21,March,Thursday,4,1,Built up road,Male,Car occupant (from 2005),None,Darkness - lights lit,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,1-20 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Hillingdon,E09000017,24,April,Tuesday,16,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,21-30 mph,C,Fine no high winds,Driver or rider
2020,Slightly injured,Islington,E09000019,47,December,Saturday,21,1,Built up road,Female,Other vehicle occupant,None,Darkness - lights lit,Other_Vehicle_Occupant,Other vehicle,Wet or damp,Dual carriageway,1-20 mph,A,Raining no high winds,Driver or rider
2020,Slightly injured,Bexley,E09000004,60,November,Wednesday,19,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,31-40 mph,B,Fine no high winds,Driver or rider
2020,Slightly injured,Bexley,E09000004,45,October,Saturday,19,1,Built up road,Female,Car occupant (from 2005),None,Darkness - lights lit,Car_Passenger,Car (Includes taxis and minibus),Wet or damp,Single carriageway,1-20 mph,C,Raining no high winds,Passenger
2020,Seriously injured,Haringey,E09000014,42,June,Tuesday,7,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,21-30 mph,Unclassified,Fine no high winds,Driver or rider
2020,Slightly injured,Enfield,E09000010,26,November,Saturday,6,1,Built up road,Male,Cyclist,None,Darkness - lights lit,Pedal Cyclist,Pedal cycle,Wet or damp,Single carriageway,21-30 mph,B,Other,Driver or rider
2020,Slightly injured,Enfield,E09000010,84,June,Wednesday,8,1,Built up road,Female,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Newham,E09000025,50,January,Monday,9,1,Built up road,Male,Motorcycle over 500cc rider/passenger (from 2005),None,Daylight,Motor_Cycle_Rider,Motorcycle,Wet or damp,Single carriageway,21-30 mph,B,Fine no high winds,Driver or rider
2020,Slightly injured,Sutton,E09000029,Unknown or missing,December,Friday,1,1,Built up road,Female,Pedestrian,None,Darkness - lights lit,Pedestrian,Pedestrian,Unknown,Unknown,21-30 mph,Unclassified,Fine no high winds,Pedestrian
2020,Slightly injured,Harrow,E09000015,27,May,Tuesday,20,1,Built up road,Female,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,21-30 mph,C,Fine no high winds,Driver or rider
2020,Slightly injured,Harrow,E09000015,27,December,Saturday,21,1,Non built up road,Male,Motorcycle 126cc - 500cc rider/passr (from 2005),None,Darkness - lights lit,Motor_Cycle_Rider,Motorcycle,Wet or damp,Slip road,51-60 mph,A,Raining no high winds,Driver or rider
2020,Slightly injured,Ealing,E09000009,19,September,Monday,10,1,Built up road,Male,Other vehicle occupant,None,Daylight,Other_Vehicle_Occupant,Other vehicle,Dry,Roundabout,1-20 mph,B,Fine no high winds,Driver or rider
2020,Slightly injured,Hackney,E09000012,37,August,Saturday,16,1,Built up road,Male,Motorcycle over 500cc rider/passenger (from 2005),None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Unknown,1-20 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Hounslow,E09000018,29,September,Wednesday,10,1,Built up road,Female,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,Single carriageway,21-30 mph,A,Fine no high winds,Pedestrian
2020,Slightly injured,Hounslow,E09000018,30,February,Monday,17,1,Built up road,Male,Car occupant (from 2005),None,Darkness - lights lit,Car_Driver,Car (Includes taxis and minibus),Wet or damp,Roundabout,21-30 mph,Unclassified,Raining no high winds,Driver or rider
2020,Slightly injured,Westminster,E09000033,36,December,Monday,21,1,Built up road,Male,Taxi/Private hire car occupant (from 2005),None,Darkness - lights lit,Car_Driver,Car (Includes taxis and minibus),Wet or damp,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Tower Hamlets,E09000030,44,September,Saturday,18,1,Built up road,Male,Car occupant (from 2005),None,Darkness - lights lit,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,1-20 mph,C,Fine no high winds,Driver or rider
2020,Slightly injured,Camden,E09000007,18,May,Tuesday,18,1,Built up road,Male,Motorcycle 126cc - 500cc rider/passr (from 2005),None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,1-20 mph,A,Fine no high winds,Driver or rider
2020,Seriously injured,Hackney,E09000012,48,September,Friday,19,1,Built up road,Male,Pedestrian,None,Darkness - lights lit,Pedestrian,Pedestrian,Dry,Single carriageway,1-20 mph,A,Fine no high winds,Pedestrian
2020,Slightly injured,Southwark,E09000028,36,November,Friday,19,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Darkness - lights lit,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,1-20 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Southwark,E09000028,22,December,Thursday,11,1,Built up road,Female,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,21-30 mph,Unclassified,Fine no high winds,Driver or rider
2020,Seriously injured,Hounslow,E09000018,28,July,Saturday,15,1,Built up road,Male,Other vehicle occupant,None,Daylight,Other_Vehicle_Occupant,Other vehicle,Dry,Single carriageway,21-30 mph,C,Fine no high winds,Driver or rider
2020,Slightly injured,Ealing,E09000009,51,March,Friday,20,1,Built up road,Female,Car occupant (from 2005),None,Darkness - lights lit,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,21-30 mph,Unclassified,Fine no high winds,Driver or rider
2020,Seriously injured,Ealing,E09000009,12,October,Saturday,16,1,Built up road,Male,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,Dual carriageway,1-20 mph,Unclassified,Fine no high winds,Pedestrian
2020,Slightly injured,Camden,E09000007,52,October,Monday,15,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,1-20 mph,Unclassified,Fine no high winds,Driver or rider
2020,Slightly injured,Redbridge,E09000026,39,October,Monday,17,1,Built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,21-30 mph,C,Fine no high winds,Driver or rider
2020,Slightly injured,Merton,E09000024,24,November,Tuesday,17,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Darkness - lights lit,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Bexley,E09000004,22,March,Sunday,17,1,Built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,21-30 mph,Unclassified,Fine no high winds,Driver or rider
2020,Slightly injured,Wandsworth,E09000032,30,June,Tuesday,19,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Unknown,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Wandsworth,E09000032,30,February,Tuesday,18,1,Built up road,Female,Pedestrian,None,Darkness - lighting unknown,Pedestrian,Pedestrian,Wet or damp,One way street,1-20 mph,Unclassified,Raining no high winds,Pedestrian
2020,Slightly injured,Lewisham,E09000023,29,August,Monday,16,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,1-20 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Hammersmith,E09000013,20,November,Tuesday,17,1,Built up road,Male,Car occupant (from 2005),None,Darkness - lights lit,Car_Passenger,Car (Includes taxis and minibus),Dry,Dual carriageway,1-20 mph,A,Fine no high winds,Passenger
2020,Slightly injured,Southwark,E09000028,14,January,Monday,8,1,Built up road,Male,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Unknown,Roundabout,1-20 mph,Unclassified,Fine no high winds,Pedestrian
2020,Slightly injured,Tower Hamlets,E09000030,42,January,Sunday,6,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),Unknown,Darkness - lights lit,Motor_Cycle_Rider,Motorcycle,Dry,Unknown,1-20 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Croydon,E09000008,29,November,Thursday,22,1,Built up road,Male,Cyclist,None,Darkness - lights lit,Pedal Cyclist,Pedal cycle,Dry,Roundabout,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Hillingdon,E09000017,41,May,Sunday,15,1,Built up road,Female,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,Single carriageway,21-30 mph,C,Other,Pedestrian
2020,Seriously injured,Islington,E09000019,26,October,Thursday,9,1,Built up road,Female,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Unknown,1-20 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Redbridge,E09000026,30,April,Tuesday,12,1,Built up road,Male,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,One way street,31-40 mph,A,Other,Pedestrian
2020,Slightly injured,Wandsworth,E09000032,39,December,Wednesday,10,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Daylight,Motor_Cycle_Rider,Motorcycle,Wet or damp,Single carriageway,1-20 mph,B,Raining no high winds,Driver or rider
2020,Slightly injured,Wandsworth,E09000032,3,February,Wednesday,15,1,Built up road,Male,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,Single carriageway,1-20 mph,Unclassified,Fine no high winds,Pedestrian
2020,Seriously injured,Wandsworth,E09000032,26,June,Saturday,23,1,Built up road,Male,Cyclist,None,Darkness - lights lit,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,21-30 mph,C,Fine no high winds,Driver or rider
2020,Slightly injured,City of London,E09000001,43,April,Wednesday,18,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,1-20 mph,Unclassified,Fine no high winds,Driver or rider
2020,Slightly injured,Croydon,E09000008,45,November,Friday,17,1,Built up road,Female,Car occupant (from 2005),None,Darkness - lights lit,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
